date,per,device,type,is_maintenance,month,season,day_of_year,days_since_last_maint
2025-06-07,97.4001213598417,A_7,small,1,6,2,158,0.0
2025-06-08,98.5999682447726,A_7,none,0,6,2,159,1.0
2025-06-09,98.8683658097844,A_7,none,0,6,2,160,2.0
2025-06-10,100.366895302379,A_7,none,0,6,2,161,3.0
2025-06-11,99.2722373927189,A_7,small,1,6,2,162,0.0
2025-06-12,98.1292866038667,A_7,none,0,6,2,163,1.0
2025-06-13,98.9901836318611,A_7,none,0,6,2,164,2.0
2025-06-14,97.6070292407184,A_7,none,0,6,2,165,3.0
2025-06-15,98.9239410071722,A_7,none,0,6,2,166,4.0
2025-06-16,103.812473501319,A_7,medium,1,6,2,167,0.0
2025-06-17,103.812473501319,A_7,none,0,6,2,168,1.0
2025-06-18,103.391918941088,A_7,none,0,6,2,169,2.0
2025-06-19,102.220792715488,A_7,none,0,6,2,170,3.0
2025-06-20,104.293283091167,A_7,small,1,6,2,171,0.0
2025-06-21,106.786105814719,A_7,none,0,6,2,172,1.0
2025-06-22,105.42285442272,A_7,none,0,6,2,173,2.0
2025-06-23,102.147735439332,A_7,none,0,6,2,174,3.0
2025-06-24,100.714440792058,A_7,none,0,6,2,175,4.0
2025-06-25,100.602188271613,A_7,small,1,6,2,176,0.0
2025-06-26,102.322965878479,A_7,none,0,6,2,177,1.0
2025-06-27,101.812078954299,A_7,none,0,6,2,178,2.0
2025-06-28,101.752782597033,A_7,none,0,6,2,179,3.0
2025-06-29,101.752782597033,A_7,small,1,6,2,180,0.0
2025-06-30,103.583443271642,A_7,none,0,6,2,181,1.0
2025-07-01,95.3069511134548,A_7,none,0,7,2,182,2.0
2025-07-02,102.585631298029,A_7,none,0,7,2,183,3.0
2025-07-03,97.2016033469571,A_7,none,0,7,2,184,4.0
2025-07-04,102.671064333489,A_7,small,1,7,2,185,0.0
2025-07-05,102.671064333489,A_7,none,0,7,2,186,1.0
2025-07-06,106.174153652527,A_7,none,0,7,2,187,2.0
2025-07-07,94.3649029052079,A_7,none,0,7,2,188,3.0
2025-07-08,100.998373209791,A_7,none,0,7,2,189,4.0
2025-07-09,104.179026909855,A_7,small,1,7,2,190,0.0
2025-07-10,96.9276859579013,A_7,none,0,7,2,191,1.0
2025-07-11,102.738039023748,A_7,none,0,7,2,192,2.0
2025-07-12,104.857747033628,A_7,none,0,7,2,193,3.0
2025-07-13,92.4955998242382,A_7,small,1,7,2,194,0.0
2025-07-14,96.8586076120279,A_7,none,0,7,2,195,1.0
2025-07-15,97.754156387621,A_7,none,0,7,2,196,2.0
2025-07-16,98.1497415821632,A_7,small,1,7,2,197,0.0
2025-07-17,101.272839647553,A_7,none,0,7,2,198,1.0
2025-07-18,101.865726244998,A_7,none,0,7,2,199,2.0
2025-07-19,102.046623497664,A_7,none,0,7,2,200,3.0
2025-07-20,103.306940401946,A_7,small,1,7,2,201,0.0
2025-07-21,96.4269396060292,A_7,none,0,7,2,202,1.0
2025-07-22,96.1130073887208,A_7,none,0,7,2,203,2.0
2025-07-23,101.783133979649,A_7,none,0,7,2,204,3.0
2025-07-24,103.085650245808,A_7,none,0,7,2,205,4.0
2025-07-25,94.4137918620272,A_7,small,1,7,2,206,0.0
2025-07-26,102.983770602007,A_7,none,0,7,2,207,1.0
2025-07-27,98.4309178174286,A_7,none,0,7,2,208,2.0
2025-07-28,122.028459948625,A_7,small,1,7,2,209,0.0
2025-07-29,101.088171881755,A_7,none,0,7,2,210,1.0
2025-07-30,100.152288218899,A_7,none,0,7,2,211,2.0
2025-07-31,95.8748265806849,A_7,none,0,7,2,212,3.0
2025-08-01,96.0179139540749,A_7,small,1,8,2,213,0.0
2025-08-02,101.184015389732,A_7,none,0,8,2,214,1.0
2025-08-03,97.7690392443937,A_7,none,0,8,2,215,2.0
2025-08-04,94.6966109244521,A_7,none,0,8,2,216,3.0
2025-08-05,99.8357041433622,A_7,small,1,8,2,217,0.0
2025-08-06,101.74087122963,A_7,none,0,8,2,218,1.0
2025-08-07,97.2122072046982,A_7,none,0,8,2,219,2.0
2025-08-08,96.9362171099486,A_7,none,0,8,2,220,3.0
2025-08-09,96.2782750843333,A_7,small,1,8,2,221,0.0
2025-08-10,89.2497188996516,A_7,none,0,8,2,222,1.0
2025-08-11,92.6342655293342,A_7,none,0,8,2,223,2.0
2025-08-12,94.9975261455653,A_7,small,1,8,2,224,0.0
2025-08-13,95.0687504229882,A_7,none,0,8,2,225,1.0
2025-08-14,96.4413853677897,A_7,none,0,8,2,226,2.0
2025-08-15,95.8800018823738,A_7,none,0,8,2,227,3.0
2025-08-16,94.3039986233495,A_7,none,0,8,2,228,4.0
2025-08-17,97.1524715274933,A_7,small,1,8,2,229,0.0
2025-08-18,97.2008052823237,A_7,none,0,8,2,230,1.0
2025-08-19,94.7001020646284,A_7,none,0,8,2,231,2.0
2025-08-20,94.4434195511824,A_7,none,0,8,2,232,3.0
2025-08-21,98.1725070915286,A_7,small,1,8,2,233,0.0
2025-08-22,94.4349574677272,A_7,none,0,8,2,234,1.0
2025-08-23,95.2029799348703,A_7,none,0,8,2,235,2.0
2025-08-24,96.4681069238862,A_7,none,0,8,2,236,3.0
2025-08-25,98.6874411893154,A_7,small,1,8,2,237,0.0
2025-08-26,95.4997255285785,A_7,none,0,8,2,238,1.0
2025-08-27,91.9458664164912,A_7,none,0,8,2,239,2.0
2025-08-28,93.8483024054636,A_7,none,0,8,2,240,3.0
2025-08-29,97.6596237439733,A_7,small,1,8,2,241,0.0
2025-08-30,89.5812734240585,A_7,none,0,8,2,242,1.0
2025-08-31,91.6886359401459,A_7,none,0,8,2,243,2.0
2025-09-01,100.15132641839,A_7,medium,1,9,3,244,0.0
2025-09-02,100.15132641839,A_7,small,1,9,3,245,0.0
2025-09-03,99.3184232019682,A_7,none,0,9,3,246,1.0
2025-09-04,98.7759575403366,A_7,none,0,9,3,247,2.0
2025-09-05,98.7369649581529,A_7,none,0,9,3,248,3.0
2025-09-06,98.3208297439313,A_7,small,1,9,3,249,0.0
2025-09-07,95.632813538208,A_7,none,0,9,3,250,1.0
2025-09-08,98.2518321676158,A_7,none,0,9,3,251,2.0
2025-09-09,95.0060784530977,A_7,none,0,9,3,252,3.0
2025-09-10,96.7982514706959,A_7,none,0,9,3,253,4.0
2025-09-11,95.7581211776656,A_7,small,1,9,3,254,0.0
2025-09-12,95.413825886406,A_7,none,0,9,3,255,1.0
2025-09-13,96.0159077534117,A_7,none,0,9,3,256,2.0
2025-09-14,94.3117565124027,A_7,none,0,9,3,257,3.0
2025-09-15,93.5750522869076,A_7,none,0,9,3,258,4.0
2025-09-16,93.5750522869076,A_7,small,1,9,3,259,0.0
2025-09-17,91.0866552724195,A_7,none,0,9,3,260,1.0
2025-09-18,93.3130063454467,A_7,none,0,9,3,261,2.0
2025-09-19,92.4619428190782,A_7,none,0,9,3,262,3.0
2025-09-20,91.3723298645524,A_7,small,1,9,3,263,0.0
2025-09-21,91.9935355173093,A_7,none,0,9,3,264,1.0
2025-09-22,90.4452198487971,A_7,none,0,9,3,265,2.0
2025-09-23,90.5320312180311,A_7,small,1,9,3,266,0.0
2025-09-24,89.222509649593,A_7,none,0,9,3,267,1.0
2025-09-25,89.1659902229677,A_7,none,0,9,3,268,2.0
2025-09-26,89.0570252984917,A_7,none,0,9,3,269,3.0
2025-09-27,87.4729838080731,A_7,none,0,9,3,270,4.0
2025-09-28,93.9552101565682,A_7,small,1,9,3,271,0.0
2025-09-29,86.1291982416338,A_7,none,0,9,3,272,1.0
2025-09-30,86.1709532142035,A_7,none,0,9,3,273,2.0
2025-10-01,85.8503140751377,A_7,small,1,10,3,274,0.0
2025-10-02,84.4247313861578,A_7,none,0,10,3,275,1.0
2025-10-03,86.9584568775823,A_7,none,0,10,3,276,2.0
2025-10-04,84.0904393451327,A_7,none,0,10,3,277,3.0
2025-10-05,83.6527080401991,A_7,none,0,10,3,278,4.0
2025-10-06,83.2518580110968,A_7,small,1,10,3,279,0.0
2025-10-07,81.4167633183799,A_7,none,0,10,3,280,1.0
2025-10-08,81.4879691135255,A_7,none,0,10,3,281,2.0
2025-10-09,82.9267308338153,A_7,none,0,10,3,282,3.0
2025-10-10,81.5637706120979,A_7,small,1,10,3,283,0.0
2025-10-11,79.9879233420685,A_7,none,0,10,3,284,1.0
2025-10-12,81.3381073109674,A_7,none,0,10,3,285,2.0
2025-10-13,81.5338548001671,A_7,none,0,10,3,286,3.0
2025-10-14,80.8568785753027,A_7,none,0,10,3,287,4.0
2025-10-15,78.5540318715379,A_7,small,1,10,3,288,0.0
2025-10-16,79.2789615603225,A_7,none,0,10,3,289,1.0
2025-10-17,79.7424069411013,A_7,none,0,10,3,290,2.0
2025-10-18,78.0189916723865,A_7,medium,1,10,3,291,0.0
2025-10-19,78.0189916723865,A_7,small,1,10,3,292,0.0
2025-10-20,100.111368403918,A_7,none,0,10,3,293,1.0
2025-10-21,100.284213984459,A_7,none,0,10,3,294,2.0
2025-10-22,100.018507161956,A_7,none,0,10,3,295,3.0
2025-10-23,98.3884944583207,A_7,none,0,10,3,296,4.0
2025-10-24,98.3946627149242,A_7,small,1,10,3,297,0.0
2025-10-25,98.0073007546794,A_7,none,0,10,3,298,1.0
2025-10-26,96.8167669357792,A_7,none,0,10,3,299,2.0
2025-10-27,96.8250904478145,A_7,none,0,10,3,300,3.0
2025-10-28,95.7635703354923,A_7,small,1,10,3,301,0.0
2025-10-29,94.2894796007859,A_7,none,0,10,3,302,1.0
2025-10-30,95.0139619184596,A_7,none,0,10,3,303,2.0
2025-10-31,93.9555932177343,A_7,none,0,10,3,304,3.0
2025-11-01,95.9788232652995,A_7,small,1,11,3,305,0.0
2025-11-02,93.7935075506927,A_7,none,0,11,3,306,1.0
2025-11-03,93.8696610611676,A_7,none,0,11,3,307,2.0
2025-11-04,93.8696610611676,A_7,none,0,11,3,308,3.0
2025-11-05,90.8736634078785,A_7,small,1,11,3,309,0.0
2025-11-06,92.0742731380104,A_7,none,0,11,3,310,1.0
2025-11-07,88.9867728422259,A_7,none,0,11,3,311,2.0
2025-11-08,91.2431682853553,A_7,none,0,11,3,312,3.0
2025-11-09,89.4825497550238,A_7,small,1,11,3,313,0.0
2025-11-10,82.7615644686029,A_7,none,0,11,3,314,1.0
2025-11-11,89.0480810649173,A_7,none,0,11,3,315,2.0
2025-11-12,88.1238796213594,A_7,small,1,11,3,316,0.0
2025-11-13,88.4498526874093,A_7,none,0,11,3,317,1.0
2025-11-14,88.4498526874093,A_7,none,0,11,3,318,2.0
2025-11-15,84.8186984204643,A_7,none,0,11,3,319,3.0
2025-11-16,87.7991948148185,A_7,small,1,11,3,320,0.0
2025-11-17,88.0914853442591,A_7,none,0,11,3,321,1.0
2025-11-18,86.1036095570152,A_7,none,0,11,3,322,2.0
2025-11-19,84.383591617999,A_7,small,1,11,3,323,0.0
2025-11-20,83.8287790467732,A_7,none,0,11,3,324,1.0
2025-11-21,85.8534518842455,A_7,none,0,11,3,325,2.0
2025-11-22,83.949747037153,A_7,small,1,11,3,326,0.0
2025-11-23,85.4784962363045,A_7,none,0,11,3,327,1.0
2025-11-24,81.3018045865696,A_7,none,0,11,3,328,2.0
2025-11-25,83.2371788063507,A_7,none,0,11,3,329,3.0
2025-11-26,80.8599221932028,A_7,small,1,11,3,330,0.0
2025-11-27,80.5077924109293,A_7,none,0,11,3,331,1.0
2025-11-28,80.9968103210826,A_7,none,0,11,3,332,2.0
2025-11-29,79.7213012449025,A_7,small,1,11,3,333,0.0
2025-11-30,79.4232978820245,A_7,none,0,11,3,334,1.0
2025-12-01,76.6210636990879,A_7,none,0,12,4,335,2.0
2025-12-02,77.8789061090336,A_7,none,0,12,4,336,3.0
2025-12-03,75.6304983797439,A_7,none,0,12,4,337,4.0
2025-12-04,75.3012340382245,A_7,small,1,12,4,338,0.0
2025-12-05,74.720618235814,A_7,none,0,12,4,339,1.0
2025-12-06,73.5446309810417,A_7,none,0,12,4,340,2.0
2025-12-07,73.664541162672,A_7,none,0,12,4,341,3.0
2025-12-08,72.7584927972885,A_7,small,1,12,4,342,0.0
2025-12-09,72.3094634193848,A_7,none,0,12,4,343,1.0
2025-12-10,71.1855002379046,A_7,none,0,12,4,344,2.0
2025-12-11,69.9747873729116,A_7,small,1,12,4,345,0.0
2025-12-12,70.691253342554,A_7,none,0,12,4,346,1.0
2025-12-13,70.5703691841885,A_7,none,0,12,4,347,2.0
2025-12-14,69.1078170122654,A_7,none,0,12,4,348,3.0
2025-12-15,68.0722461183983,A_7,small,1,12,4,349,0.0
2025-12-16,67.4376777464826,A_7,none,0,12,4,350,1.0
2025-12-17,67.0102825226438,A_7,none,0,12,4,351,2.0
2025-12-18,66.4896042848376,A_7,none,0,12,4,352,3.0
2025-12-19,66.5403395454512,A_7,small,1,12,4,353,0.0
2025-12-20,64.3287973267249,A_7,none,0,12,4,354,1.0
2025-12-21,65.8328308165941,A_7,none,0,12,4,355,2.0
2025-12-22,69.4748563193767,A_7,medium,1,12,4,356,0.0
2025-12-23,69.4748563193767,A_7,small,1,12,4,357,0.0
2025-12-24,69.0217540597919,A_7,none,0,12,4,358,1.0
2025-12-25,68.807732496165,A_7,none,0,12,4,359,2.0
2025-12-26,67.5711714430111,A_7,small,1,12,4,360,0.0
2025-12-27,66.2983286792113,A_7,none,0,12,4,361,1.0
2025-12-28,65.5559181355765,A_7,none,0,12,4,362,2.0
2025-12-29,66.8060963575762,A_7,none,0,12,4,363,3.0
2025-12-30,64.1329355572049,A_7,none,0,12,4,364,4.0
2025-12-31,63.0453922573784,A_7,small,1,12,4,365,0.0
2026-01-01,63.8052542299761,A_7,none,0,1,4,1,1.0
2026-01-02,62.7786907466395,A_7,none,0,1,4,2,2.0
2026-01-03,62.0136877192947,A_7,none,0,1,4,3,3.0
2026-01-04,60.8425617050845,A_7,none,0,1,4,4,4.0
2026-01-05,61.5150491607672,A_7,small,1,1,4,5,0.0
2026-01-06,59.6239042584923,A_7,none,0,1,4,6,1.0
2026-01-07,59.5737968936748,A_7,none,0,1,4,7,2.0
2026-01-08,57.1161397476775,A_7,small,1,1,4,8,0.0
2026-01-09,57.105022071937,A_7,none,0,1,4,9,1.0
2026-01-10,56.7967839632696,A_7,none,0,1,4,10,2.0
2026-01-11,55.5565164115066,A_7,none,0,1,4,11,3.0
2026-01-12,54.9680504925992,A_7,small,1,1,4,12,0.0
2026-01-13,55.448630957751,A_7,none,0,1,4,13,1.0
2026-01-14,53.8248009164533,A_7,none,0,1,4,14,2.0
2026-01-15,52.4010352712437,A_7,small,1,1,4,15,0.0
2026-01-16,51.2035997610195,A_7,none,0,1,4,16,1.0
2026-01-17,51.6373591628652,A_7,none,0,1,4,17,2.0
2026-01-18,50.250323934421,A_7,small,1,1,4,18,0.0
2026-01-19,49.2717562907066,A_7,none,0,1,4,19,1.0
2026-01-20,49.4807024025439,A_7,none,0,1,4,20,2.0
2026-01-21,48.0635933438426,A_7,small,1,1,4,21,0.0
2026-01-22,47.1929595866688,A_7,none,0,1,4,22,1.0
2026-01-23,47.7201756229033,A_7,none,0,1,4,23,2.0
2026-01-24,46.4537454309472,A_7,none,0,1,4,24,3.0
2026-01-25,45.7205664501868,A_7,small,1,1,4,25,0.0
2026-01-26,45.4794512897617,A_7,none,0,1,4,26,1.0
2026-01-27,45.1460322708152,A_7,none,0,1,4,27,2.0
2026-01-28,45.1428183465743,A_7,small,1,1,4,28,0.0
2026-01-29,44.9616478508771,A_7,none,0,1,4,29,1.0
2026-01-30,43.355091110972,A_7,none,0,1,4,30,2.0
2026-01-31,42.3096071947121,A_7,none,0,1,4,31,3.0
2026-02-01,43.4085408800984,A_7,small,1,2,4,32,0.0
2026-02-02,42.3675070768443,A_7,none,0,2,4,33,1.0
2026-02-03,41.7094196907683,A_7,none,0,2,4,34,2.0
2026-02-04,41.1988122316582,A_7,small,1,2,4,35,0.0
2026-02-05,40.2355027175628,A_7,none,0,2,4,36,1.0
2026-02-06,40.2355027175628,A_7,none,0,2,4,37,2.0
2026-02-07,39.4211427994098,A_7,none,0,2,4,38,3.0
2026-02-08,68.2820869276966,A_7,large,1,2,4,39,0.0
2026-02-09,68.2820869276966,A_7,small,1,2,4,40,0.0
2026-02-10,68.0987984783634,A_7,none,0,2,4,41,1.0
2026-02-11,68.3343409466253,A_7,none,0,2,4,42,2.0
2026-02-12,66.861885709162,A_7,small,1,2,4,43,0.0
2026-02-13,66.1892498000993,A_7,none,0,2,4,44,1.0
2026-02-14,66.0570359041178,A_7,none,0,2,4,45,2.0
2026-02-15,64.6833016407428,A_7,small,1,2,4,46,0.0
2026-02-16,63.9596665308672,A_7,none,0,2,4,47,1.0
2026-02-17,64.2059306124534,A_7,none,0,2,4,48,2.0
2026-02-18,63.4738037454319,A_7,none,0,2,4,49,3.0
2026-02-19,63.2383133222737,A_7,none,0,2,4,50,4.0
2026-02-20,62.6135326878818,A_7,small,1,2,4,51,0.0
2026-02-21,62.0571063678718,A_7,none,0,2,4,52,1.0
2026-02-22,61.579740589875,A_7,none,0,2,4,53,2.0
2026-02-23,60.4495168128381,A_7,none,0,2,4,54,3.0
2026-02-24,60.4692726411333,A_7,small,1,2,4,55,0.0
2026-02-25,59.776429107587,A_7,none,0,2,4,56,1.0
2026-02-26,59.3355522286969,A_7,none,0,2,4,57,2.0
2026-02-27,58.5802878018744,A_7,none,0,2,4,58,3.0
2026-02-28,58.6212299227547,A_7,small,1,2,4,59,0.0
2026-03-01,57.9782623514984,A_7,none,0,3,1,60,1.0
2026-03-02,57.8703835691753,A_7,none,0,3,1,61,2.0
2026-03-03,57.7247911014902,A_7,small,1,3,1,62,0.0
2026-03-04,57.6157851159651,A_7,none,0,3,1,63,1.0
2026-03-05,56.7952633250839,A_7,none,0,3,1,64,2.0
2026-03-06,57.406722853742,A_7,none,0,3,1,65,3.0
2026-03-07,56.9578407626769,A_7,none,0,3,1,66,4.0
2026-03-08,45.9632794842505,A_7,small,1,3,1,67,0.0
2026-03-09,55.2243801982994,A_7,none,0,3,1,68,1.0
2026-03-10,55.6079277792238,A_7,none,0,3,1,69,2.0
2026-03-11,55.3014546835617,A_7,none,0,3,1,70,3.0
2026-03-12,55.0959265906503,A_7,small,1,3,1,71,0.0
2026-03-13,54.0942595869399,A_7,none,0,3,1,72,1.0
2026-03-14,55.3556750877679,A_7,none,0,3,1,73,2.0
2026-03-15,53.7032837213371,A_7,small,1,3,1,74,0.0
2026-03-16,53.5928296040858,A_7,none,0,3,1,75,1.0
2026-03-17,53.9817975219292,A_7,none,0,3,1,76,2.0
2026-03-18,54.041078635181,A_7,none,0,3,1,77,3.0
2026-03-19,67.3962174083609,A_7,none,0,3,1,78,4.0
2026-03-20,52.3324153545568,A_7,small,1,3,1,79,0.0
2026-03-21,52.6608490177729,A_7,none,0,3,1,80,1.0
2026-03-22,51.9082894729397,A_7,none,0,3,1,81,2.0
2026-03-23,51.1415026717123,A_7,none,0,3,1,82,3.0
2026-03-24,68.7686358237495,A_7,small,1,3,1,83,0.0
2026-03-25,68.7686358237495,A_7,medium,1,3,1,84,0.0
2026-03-26,68.7686358237495,A_7,none,0,3,1,85,1.0
2026-03-27,68.4944539258996,A_7,none,0,3,1,86,2.0
2026-03-28,67.5743463862312,A_7,small,1,3,1,87,0.0
2026-03-29,66.8510149881162,A_7,none,0,3,1,88,1.0
2026-03-30,67.6531057946116,A_7,none,0,3,1,89,2.0
2026-03-31,66.3296813239583,A_7,none,0,3,1,90,3.0
2026-04-01,66.7960064898453,A_7,none,0,4,1,91,4.0
2024-04-01,119.576503987696,A_8,none,0,4,1,92,9999.0
2024-04-02,119.576503987696,A_8,none,0,4,1,93,9999.0
2024-04-03,119.576503987696,A_8,small,1,4,1,94,0.0
2024-04-04,119.576503987696,A_8,none,0,4,1,95,1.0
2024-04-05,119.576503987696,A_8,none,0,4,1,96,2.0
2024-04-06,119.576503987696,A_8,none,0,4,1,97,3.0
2024-04-07,118.990039749762,A_8,small,1,4,1,98,0.0
2024-04-08,119.492643315526,A_8,none,0,4,1,99,1.0
2024-04-09,120.470330900468,A_8,none,0,4,1,100,2.0
2024-04-10,119.068379793066,A_8,none,0,4,1,101,3.0
2024-04-11,119.200307133468,A_8,none,0,4,1,102,4.0
2024-04-12,118.656040713157,A_8,small,1,4,1,103,0.0
2024-04-13,118.584088885045,A_8,none,0,4,1,104,1.0
2024-04-14,117.714992785438,A_8,none,0,4,1,105,2.0
2024-04-15,117.896632424234,A_8,small,1,4,1,106,0.0
2024-04-16,117.998934705455,A_8,none,0,4,1,107,1.0
2024-04-17,117.649656122482,A_8,none,0,4,1,108,2.0
2024-04-18,117.346752928119,A_8,small,1,4,1,109,0.0
2024-04-19,118.588463200448,A_8,none,0,4,1,110,1.0
2024-04-20,118.588463200448,A_8,none,0,4,1,111,2.0
2024-04-21,117.389092894343,A_8,none,0,4,1,112,3.0
2024-04-22,118.350572908941,A_8,none,0,4,1,113,4.0
2024-04-23,118.350572908941,A_8,small,1,4,1,114,0.0
2024-04-24,117.361549915698,A_8,none,0,4,1,115,1.0
2024-04-25,117.683846805265,A_8,none,0,4,1,116,2.0
2024-04-26,118.574669283934,A_8,none,0,4,1,117,3.0
2024-04-27,117.671522732781,A_8,small,1,4,1,118,0.0
2024-04-28,117.159357223823,A_8,none,0,4,1,119,1.0
2024-04-29,115.711792534501,A_8,none,0,4,1,120,2.0
2024-04-30,115.698770214971,A_8,none,0,4,1,121,3.0
2024-05-01,115.698770214971,A_8,small,1,5,1,122,0.0
2024-05-02,115.698770214971,A_8,none,0,5,1,123,1.0
2024-05-03,115.698770214971,A_8,none,0,5,1,124,2.0
2024-05-04,115.698770214971,A_8,small,1,5,1,125,0.0
2024-05-05,115.698770214971,A_8,none,0,5,1,126,1.0
2024-05-06,115.698770214971,A_8,none,0,5,1,127,2.0
2024-05-07,115.698770214971,A_8,none,0,5,1,128,3.0
2024-05-08,115.698770214971,A_8,small,1,5,1,129,0.0
2024-05-09,115.698770214971,A_8,none,0,5,1,130,1.0
2024-05-10,115.698770214971,A_8,none,0,5,1,131,2.0
2024-05-11,115.698770214971,A_8,none,0,5,1,132,3.0
2024-05-12,115.698770214971,A_8,small,1,5,1,133,0.0
2024-05-13,115.698770214971,A_8,none,0,5,1,134,1.0
2024-05-14,115.698770214971,A_8,none,0,5,1,135,2.0
2024-05-15,116.837679504497,A_8,none,0,5,1,136,3.0
2024-05-16,117.095486369822,A_8,small,1,5,1,137,0.0
2024-05-17,115.122465819266,A_8,none,0,5,1,138,1.0
2024-05-18,116.718569505373,A_8,none,0,5,1,139,2.0
2024-05-19,117.270834048637,A_8,small,1,5,1,140,0.0
2024-05-20,115.963525554301,A_8,none,0,5,1,141,1.0
2024-05-21,116.072835782061,A_8,none,0,5,1,142,2.0
2024-05-22,114.183122552427,A_8,none,0,5,1,143,3.0
2024-05-23,117.033217133739,A_8,none,0,5,1,144,4.0
2024-05-24,115.031477979306,A_8,small,1,5,1,145,0.0
2024-05-25,115.057321425016,A_8,none,0,5,1,146,1.0
2024-05-26,115.431358776965,A_8,none,0,5,1,147,2.0
2024-05-27,113.911683166871,A_8,none,0,5,1,148,3.0
2024-05-28,114.920166638086,A_8,small,1,5,1,149,0.0
2024-05-29,115.041005563315,A_8,none,0,5,1,150,1.0
2024-05-30,115.881920211731,A_8,none,0,5,1,151,2.0
2024-05-31,112.905300681051,A_8,small,1,5,1,152,0.0
2024-06-01,115.93416840184,A_8,none,0,6,2,153,1.0
2024-06-02,111.814992813724,A_8,medium,1,6,2,154,0.0
2024-06-03,111.814992813724,A_8,small,1,6,2,155,0.0
2024-06-04,129.638598392941,A_8,none,0,6,2,156,1.0
2024-06-05,129.638598392941,A_8,none,0,6,2,157,2.0
2024-06-06,127.891797238859,A_8,none,0,6,2,158,3.0
2024-06-07,122.178377259913,A_8,none,0,6,2,159,4.0
2024-06-08,133.008876478384,A_8,small,1,6,2,160,0.0
2024-06-09,133.008876478384,A_8,none,0,6,2,161,1.0
2024-06-10,129.114892231662,A_8,none,0,6,2,162,2.0
2024-06-11,132.10323903136,A_8,none,0,6,2,163,3.0
2024-06-12,127.016156426686,A_8,small,1,6,2,164,0.0
2024-06-13,130.799453036002,A_8,none,0,6,2,165,1.0
2024-06-14,123.407457587326,A_8,none,0,6,2,166,2.0
2024-06-15,133.639547747857,A_8,none,0,6,2,167,3.0
2024-06-16,133.123376478188,A_8,small,1,6,2,168,0.0
2024-06-17,141.707047590422,A_8,none,0,6,2,169,1.0
2024-06-18,137.17653951465,A_8,none,0,6,2,170,2.0
2024-06-19,120.972805194509,A_8,none,0,6,2,171,3.0
2024-06-20,127.778292623754,A_8,none,0,6,2,172,4.0
2024-06-21,127.696241202876,A_8,small,1,6,2,173,0.0
2024-06-22,127.741787610607,A_8,none,0,6,2,174,1.0
2024-06-23,132.211718168984,A_8,none,0,6,2,175,2.0
2024-06-24,131.87133090572,A_8,none,0,6,2,176,3.0
2024-06-25,126.377004302301,A_8,none,0,6,2,177,4.0
2024-06-26,135.820007397604,A_8,small,1,6,2,178,0.0
2024-06-27,132.63694523616,A_8,none,0,6,2,179,1.0
2024-06-28,127.280350364747,A_8,none,0,6,2,180,2.0
2024-06-29,131.174126281754,A_8,small,1,6,2,181,0.0
2024-06-30,130.064486935167,A_8,none,0,6,2,182,1.0
2024-07-01,129.926415345634,A_8,none,0,7,2,183,2.0
2024-07-02,133.185228484158,A_8,small,1,7,2,184,0.0
2024-07-03,126.369144198166,A_8,none,0,7,2,185,1.0
2024-07-04,129.315105912483,A_8,none,0,7,2,186,2.0
2024-07-05,123.158366185612,A_8,none,0,7,2,187,3.0
2024-07-06,129.597466273104,A_8,none,0,7,2,188,4.0
2024-07-07,131.082610334615,A_8,small,1,7,2,189,0.0
2024-07-08,130.568876689198,A_8,none,0,7,2,190,1.0
2024-07-09,130.93195142103,A_8,none,0,7,2,191,2.0
2024-07-10,125.849802572635,A_8,none,0,7,2,192,3.0
2024-07-11,129.259431512917,A_8,small,1,7,2,193,0.0
2024-07-12,133.129869533439,A_8,none,0,7,2,194,1.0
2024-07-13,124.673497452955,A_8,none,0,7,2,195,2.0
2024-07-14,123.797911701474,A_8,small,1,7,2,196,0.0
2024-07-15,130.753360161751,A_8,none,0,7,2,197,1.0
2024-07-16,125.108683752849,A_8,none,0,7,2,198,2.0
2024-07-17,126.762589673646,A_8,small,1,7,2,199,0.0
2024-07-18,128.778842339469,A_8,none,0,7,2,200,1.0
2024-07-19,128.109246503059,A_8,none,0,7,2,201,2.0
2024-07-20,130.230247646436,A_8,none,0,7,2,202,3.0
2024-07-21,127.609303638964,A_8,small,1,7,2,203,0.0
2024-07-22,124.704121322736,A_8,none,0,7,2,204,1.0
2024-07-23,124.704121322736,A_8,none,0,7,2,205,2.0
2024-07-24,123.781560534641,A_8,small,1,7,2,206,0.0
2024-07-25,125.903872652795,A_8,none,0,7,2,207,1.0
2024-07-26,124.68490355562,A_8,none,0,7,2,208,2.0
2024-07-27,129.742611261739,A_8,none,0,7,2,209,3.0
2024-07-28,129.034014229637,A_8,small,1,7,2,210,0.0
2024-07-29,129.364842956043,A_8,none,0,7,2,211,1.0
2024-07-30,129.051933316922,A_8,none,0,7,2,212,2.0
2024-07-31,128.723795118989,A_8,none,0,7,2,213,3.0
2024-08-01,129.79684458367,A_8,small,1,8,2,214,0.0
2024-08-02,127.605350560046,A_8,none,0,8,2,215,1.0
2024-08-03,121.961266345835,A_8,none,0,8,2,216,2.0
2024-08-04,128.664775373882,A_8,none,0,8,2,217,3.0
2024-08-05,129.204071687846,A_8,small,1,8,2,218,0.0
2024-08-06,124.873579584071,A_8,none,0,8,2,219,1.0
2024-08-07,124.079771731562,A_8,none,0,8,2,220,2.0
